Year,Size,Gender,Education,Age,Service_Length,Monthly_Wage,Annual_Bonus,Employees,Total_Annual_Income,Wage_Ratio,Emp_Ratio
2022,Small (10-99),Male,14.0,22.0,0.0,192000,9000,610,2313000,0.947329619921363,0.04600301659125189
2022,Small (10-99),Male,14.0,22.0,0.0,192000,9000,610,2313000,0.9620263694214533,0.22676579925650558
2022,Small (10-99),Male,14.0,27.0,0.0,207200,27500,1100,2513900,0.8937040065412919,0.11827956989247312
2022,Small (10-99),Male,14.0,27.0,0.0,207200,27500,1100,2513900,0.9881293974293464,0.4583333333333333
2022,Small (10-99),Male,14.0,27.0,0.0,194100,33600,450,2362800,0.8399872018201856,0.04838709677419355
2022,Small (10-99),Male,14.0,27.0,0.0,194100,33600,450,2362800,0.9287370779450493,0.1875
2022,Small (10-99),Male,14.0,32.0,0.0,225100,42500,1520,2743700,0.8732336091661362,0.2643478260869565
2022,Small (10-99),Male,14.0,32.0,0.0,225100,42500,1520,2743700,0.9120433467406841,1.6
2022,Small (10-99),Male,14.0,32.0,0.0,234300,17700,190,2829300,0.9004774029280713,0.03304347826086956
2022,Small (10-99),Male,14.0,32.0,0.0,234300,17700,190,2829300,0.9404979556560183,0.2
2022,Small (10-99),Male,14.0,37.0,0.0,210300,11100,1710,2534700,0.8314308207045857,0.3126142595978062
2022,Small (10-99),Male,14.0,37.0,0.0,210300,11100,1710,2534700,0.8089812332439679,1.7272727272727273
2022,Small (10-99),Male,14.0,37.0,0.0,253600,4800,230,3048000,0.9998031883487503,0.04204753199268738
2022,Small (10-99),Male,14.0,37.0,0.0,253600,4800,230,3048000,0.9728073535044044,0.23232323232323232
2022,Small (10-99),Male,14.0,42.0,0.0,248900,59100,680,3045900,0.9624000758317799,0.1607565011820331
2022,Small (10-99),Male,14.0,42.0,0.0,248900,59100,680,3045900,0.8666666666666667,0.6666666666666666
2022,Small (10-99),Male,14.0,42.0,0.0,240500,53600,80,2939600,0.9288129166798319,0.018912529550827423
2022,Small (10-99),Male,14.0,42.0,0.0,240500,53600,80,2939600,0.836420543462797,0.0784313725490196
2022,Small (10-99),Male,14.0,47.0,0.0,212400,11000,720,2559800,0.7909649908846522,0.17475728155339806
2022,Small (10-99),Male,14.0,47.0,0.0,212400,11000,720,2559800,0.8071514157785206,0.6153846153846154
2022,Small (10-99),Male,14.0,47.0,0.0,264300,52800,460,3224400,0.9963229614065445,0.11165048543689321
2022,Small (10-99),Male,14.0,47.0,0.0,264300,52800,460,3224400,1.0167118622690294,0.39316239316239315
2022,Small (10-99),Male,14.0,52.0,0.0,227900,11000,430,2745800,0.834513570191168,0.11977715877437325
2022,Small (10-99),Male,14.0,52.0,0.0,227900,11000,430,2745800,0.6154018557532834,0.7166666666666667
2022,Small (10-99),Male,14.0,52.0,0.0,347900,15500,30,4190300,1.2735312889402182,0.008356545961002786
2022,Small (10-99),Male,14.0,52.0,0.0,347900,15500,30,4190300,0.9391501187861401,0.05
2022,Small (10-99),Male,14.0,57.0,0.0,283700,43400,210,3447800,0.8979581206375664,0.10344827586206896
2022,Small (10-99),Male,14.0,57.0,0.0,283700,43400,210,3447800,0.966582562377348,0.3387096774193548
2022,Small (10-99),Male,14.0,57.0,0.0,275900,79800,210,3390600,0.8830607354932806,0.10344827586206896
2022,Small (10-99),Male,14.0,57.0,0.0,275900,79800,210,3390600,0.9505466778805719,0.3387096774193548
2022,Small (10-99),Male,14.0,62.0,0.0,331100,162300,80,4135500,1.2483020918228742,0.05
2022,Small (10-99),Male,14.0,62.0,0.0,331100,162300,80,4135500,1.03080834517311,0.17777777777777778
2022,Small (10-99),Male,14.0,62.0,0.0,268300,91400,30,3311000,0.9994264843490598,0.01875
2022,Small (10-99),Male,14.0,62.0,0.0,268300,91400,30,3311000,0.8252947481243301,0.06666666666666667
2022,Small (10-99),Male,14.0,67.0,0.0,339500,0,20,4074000,1.8669232884245257,0.028985507246376812
2022,Small (10-99),Male,14.0,67.0,0.0,339500,0,20,4074000,1.2743993993993994,0.07142857142857142
2022,Small (10-99),Male,14.0,67.0,0.0,179200,0,80,2150400,0.9854275501787187,0.11594202898550725
2022,Small (10-99),Male,14.0,67.0,0.0,179200,0,80,2150400,0.6726726726726727,0.2857142857142857
2022,Small (10-99),Male,16.0,22.0,0.0,232600,1400,5140,2792600,1.040384472095969,0.17506811989100818
2022,Small (10-99),Male,16.0,27.0,0.0,217900,21600,3000,2636400,0.835361216730038,0.12631578947368421
2022,Small (10-99),Male,16.0,32.0,0.0,246200,35900,3950,2990300,0.8513551987245188,0.2474937343358396
2022,Small (10-99),Male,16.0,37.0,0.0,256000,135900,2040,3207900,0.816758325695081,0.2219804134929271
2022,Small (10-99),Male,16.0,42.0,0.0,259700,50600,1420,3167000,0.6917868064657056,0.2113095238095238
2022,Small (10-99),Male,16.0,47.0,0.0,279200,67900,1870,3418300,0.767226287202047,0.19479166666666667
2022,Small (10-99),Male,16.0,52.0,0.0,299400,20900,960,3613700,0.8841721514031954,0.17679558011049723
2022,Small (10-99),Male,16.0,57.0,0.0,346500,25000,1020,4183000,0.8785969334173493,0.1650485436893204
2022,Small (10-99),Male,16.0,62.0,0.0,331500,67900,650,4045900,1.111419388511936,0.09078212290502793
2022,Small (10-99),Male,16.0,67.0,0.0,168200,12200,170,2030600,0.5763019724705548,0.0735930735930736
2022,Small (10-99),Male,18.0,22.0,0.0,222700,23400,110,2695800,0.9235670971941485,0.2391304347826087
2022,Small (10-99),Male,18.0,27.0,0.0,218900,67100,280,2693900,0.8344898085620469,0.22764227642276422
2022,Small (10-99),Male,18.0,32.0,0.0,243900,32800,200,2959600,0.5452870513670868,0.11904761904761904
2022,Small (10-99),Male,18.0,37.0,0.0,190000,0,50,2280000,0.3012565569546662,0.07575757575757576
2022,Small (10-99),Male,18.0,47.0,0.0,372200,6100,470,4472500,0.9411034424711725,0.6438356164383562
2022,Small (10-99),Male,18.0,52.0,0.0,496900,559700,70,6522500,0.5831210048723794,0.28
2022,Small (10-99),Male,18.0,57.0,0.0,274700,0,130,3296400,0.6847385804200162,0.053061224489795916
2023,Large (1000+),Female,9.0,22.0,0.0,156300,0,90,1875600,0.7585537490900267,0.16071428571428573
2023,Large (1000+),Female,9.0,32.0,0.0,190700,0,10,2288400,0.8803908744662025,0.011904761904761904
2023,Large (1000+),Female,9.0,37.0,0.0,223600,0,60,2683200,1.031167134237731,0.15384615384615385
2023,Large (1000+),Female,9.0,42.0,0.0,164300,0,10,1971600,0.7712106395462547,0.034482758620689655
2023,Large (1000+),Female,9.0,47.0,0.0,172000,700,50,2064700,0.685400345239676,0.12195121951219512
2023,Large (1000+),Female,9.0,62.0,0.0,220000,918300,10,3558300,0.9738894818950653,0.3333333333333333
2023,Large (1000+),Female,12.0,19.0,0.0,179800,48300,12890,2205900,0.9976933514246947,0.654647028948705
2023,Large (1000+),Female,12.0,22.0,0.0,321400,44200,2830,3901000,1.380005660110372,0.25703905540417804
2023,Large (1000+),Female,12.0,27.0,0.0,212500,81100,1290,2631100,0.949067561230747,0.08459016393442623
2023,Large (1000+),Female,12.0,32.0,0.0,187000,5600,530,2249600,0.8660301817061903,0.05995475113122172
2023,Large (1000+),Female,12.0,37.0,0.0,198300,71200,230,2450800,0.8237983193277311,0.02781136638452237
2023,Large (1000+),Female,12.0,42.0,0.0,219300,52000,340,2683600,1.0389469608981805,0.05379746835443038
2023,Large (1000+),Female,12.0,47.0,0.0,210900,54100,280,2584900,0.9627905244338498,0.04005722460658083
2023,Large (1000+),Female,12.0,52.0,0.0,191200,53600,470,2348000,0.9678084168006266,0.06821480406386067
2023,Large (1000+),Female,12.0,57.0,0.0,203500,46300,410,2488300,0.8638430827981253,0.04371002132196162
2023,Large (1000+),Female,12.0,62.0,0.0,170400,398100,320,2442900,0.8335551233493704,0.03965303593556382
2023,Large (1000+),Female,14.0,22.0,0.0,208300,60600,190,2560200,0.9477308062486118,0.011867582760774516
2023,Large (1000+),Female,14.0,22.0,0.0,208300,60600,190,2560200,0.9482573428645505,0.028023598820058997
2023,Large (1000+),Female,14.0,22.0,0.0,211600,0,280,2539200,0.9399570593025839,0.017489069331667707
2023,Large (1000+),Female,14.0,22.0,0.0,211600,0,280,2539200,0.9404792770102597,0.04129793510324484
2023,Large (1000+),Female,14.0,27.0,0.0,208000,129400,100,2625400,0.838063012736617,0.012376237623762377
2023,Large (1000+),Female,14.0,27.0,0.0,208000,129400,100,2625400,0.9139137396874021,0.03355704697986577
2023,Large (1000+),Female,14.0,27.0,0.0,156700,6500,210,1886900,0.6023238739745268,0.02599009900990099
2023,Large (1000+),Female,14.0,27.0,0.0,156700,6500,210,1886900,0.6568385142896926,0.07046979865771812
2023,Large (1000+),Female,14.0,32.0,0.0,254600,42200,540,3097400,1.040338561784167,0.1377551020408163
2023,Large (1000+),Female,14.0,32.0,0.0,254600,42200,540,3097400,1.1583395661929694,0.18947368421052632
2023,Large (1000+),Female,14.0,32.0,0.0,249900,19900,420,3018700,1.0139052161354247,0.10714285714285714
2023,Large (1000+),Female,14.0,32.0,0.0,249900,19900,420,3018700,1.1289080029917726,0.14736842105263157
2023,Large (1000+),Female,14.0,37.0,0.0,205700,18000,40,2486400,0.9410696037243103,0.005249343832020997
2023,Large (1000+),Female,14.0,37.0,0.0,205700,18000,40,2486400,0.8674295283282166,0.020100502512562814
2023,Large (1000+),Female,14.0,37.0,0.0,206000,85000,30,2557000,0.9677907724915786,0.003937007874015748
2023,Large (1000+),Female,14.0,37.0,0.0,206000,85000,30,2557000,0.8920597264861848,0.01507537688442211
2023,Large (1000+),Female,14.0,42.0,0.0,186200,42300,90,2276700,0.7950481910881408,0.04522613065326633
2023,Large (1000+),Female,14.0,42.0,0.0,186200,42300,90,2276700,0.7036624942049142,0.04128440366972477
2023,Large (1000+),Female,14.0,42.0,0.0,220800,197800,70,2847400,0.9943427853052103,0.035175879396984924
2023,Large (1000+),Female,14.0,42.0,0.0,220800,197800,70,2847400,0.8800494513985474,0.03211009174311927
2023,Large (1000+),Female,14.0,47.0,0.0,218800,211600,70,2837200,1.0094282563062582,0.010687022900763359
2023,Large (1000+),Female,14.0,47.0,0.0,218800,211600,70,2837200,0.9976090014064698,0.018518518518518517
2023,Large (1000+),Female,14.0,47.0,0.0,291200,132100,170,3626500,1.2902479809300174,0.025954198473282442
2023,Large (1000+),Female,14.0,47.0,0.0,291200,132100,170,3626500,1.27514064697609,0.04497354497354497
2023,Large (1000+),Female,14.0,52.0,0.0,322700,346400,160,4218800,1.2975333702405119,0.032989690721649485
2023,Large (1000+),Female,14.0,52.0,0.0,322700,346400,160,4218800,1.3472998435154728,0.04
2023,Large (1000+),Female,14.0,52.0,0.0,306600,595200,110,4274400,1.3146336962539213,0.02268041237113402
2023,Large (1000+),Female,14.0,52.0,0.0,306600,595200,110,4274400,1.3650560470092294,0.0275
2023,Large (1000+),Female,14.0,57.0,0.0,187300,0,140,2247600,0.7839553540286013,0.1044776119402985
2023,Large (1000+),Female,14.0,57.0,0.0,187300,0,140,2247600,0.7749275961936285,0.038356164383561646
2023,Large (1000+),Female,14.0,57.0,0.0,236900,439600,20,3282400,1.144890129054761,0.014925373134328358
2023,Large (1000+),Female,14.0,57.0,0.0,236900,439600,20,3282400,1.1317059715901254,0.005479452054794521
2023,Large (1000+),Female,14.0,62.0,0.0,186100,287200,10,2520400,0.9796330845771144,0.021739130434782608
2023,Large (1000+),Female,14.0,62.0,0.0,186100,287200,10,2520400,0.9283241252302026,0.003436426116838488
2023,Large (1000+),Female,14.0,67.0,0.0,172200,436900,20,2503300,0.7400739098300074,0.08333333333333333
2023,Large (1000+),Female,14.0,67.0,0.0,172200,436900,20,2503300,1.0148376373292254,0.5
2023,Large (1000+),Female,16.0,22.0,0.0,239300,41200,4230,2912800,1.0051416543013907,0.05795314426633785
2023,Large (1000+),Female,16.0,27.0,0.0,265600,35400,1010,3222600,0.9979870552166238,0.02717245090126446
2023,Large (1000+),Female,16.0,32.0,0.0,288300,124100,650,3583700,1.0507843424717784,0.02992633517495396
2023,Large (1000+),Female,16.0,37.0,0.0,420200,203800,450,5246200,1.402539767410774,0.04891304347826087
2023,Large (1000+),Female,16.0,42.0,0.0,241900,0,710,2902800,0.8812921245977291,0.08798017348203221
2023,Large (1000+),Female,16.0,47.0,0.0,298100,353000,310,3930200,1.1567577113256415,0.07868020304568528
2023,Large (1000+),Female,16.0,52.0,0.0,233400,1064000,50,3864800,1.2108148751527303,0.017361111111111112
2023,Large (1000+),Female,16.0,57.0,0.0,661300,0,30,7935600,1.560375169593173,0.025423728813559324
2023,Large (1000+),Female,16.0,62.0,0.0,289100,1754200,30,5223400,1.2187120858609426,0.02727272727272727
2023,Large (1000+),Female,18.0,22.0,0.0,268000,34500,740,3250500,1.0319047619047619,0.18829516539440203
2023,Large (1000+),Female,18.0,27.0,0.0,306100,5100,950,3678300,1.0793767239861494,0.19916142557651992
2023,Large (1000+),Female,18.0,32.0,0.0,319400,115400,400,3948200,0.8435964275030982,0.21978021978021978
2023,Large (1000+),Female,18.0,37.0,0.0,433600,842500,210,6045700,1.2577390363651493,0.10606060606060606
2023,Large (1000+),Female,18.0,42.0,0.0,325400,302600,70,4207400,0.9714615562225813,0.06363636363636363
2023,Large (1000+),Female,18.0,57.0,0.0,743600,0,20,8923200,4.207270498373332,0.041666666666666664
2023,Large (1000+),Male,9.0,22.0,0.0,283100,0,30,3397200,1.2589216231239577,0.06818181818181818
2023,Large (1000+),Male,9.0,27.0,0.0,222400,0,40,2668800,0.9762949956101844,0.10810810810810811
2023,Large (1000+),Male,9.0,32.0,0.0,342400,727000,40,4835800,1.3370752343296375,0.36363636363636365
2023,Large (1000+),Male,9.0,37.0,0.0,215300,76400,250,2660000,0.9528585757271816,0.6578947368421053
2023,Large (1000+),Male,9.0,42.0,0.0,229500,10900,120,2764900,0.9803566996418821,0.18461538461538463
2023,Large (1000+),Male,9.0,47.0,0.0,205500,0,70,2466000,0.8486183282287759,0.1590909090909091
2023,Large (1000+),Male,9.0,52.0,0.0,162000,0,20,1944000,0.5599723470445904,0.05
2023,Large (1000+),Male,9.0,62.0,0.0,197000,1923300,30,4287300,1.413457734405908,0.034482758620689655
2023,Large (1000+),Male,12.0,19.0,0.0,189400,30000,15130,2302800,0.9993924138529642,0.6188139059304704
2023,Large (1000+),Male,12.0,22.0,0.0,215800,88800,2810,2678400,1.0392674220083813,0.21450381679389313
2023,Large (1000+),Male,12.0,27.0,0.0,231500,74400,2400,2852400,0.8887088733798604,0.14934660858742999
2023,Large (1000+),Male,12.0,32.0,0.0,241700,129200,1860,3029600,0.942010509623457,0.12180746561886051
2023,Large (1000+),Male,12.0,37.0,0.0,271600,70400,1670,3329600,1.0171997678184095,0.13951545530492898
2023,Large (1000+),Male,12.0,42.0,0.0,263300,154900,1110,3314500,1.0778861788617886,0.15948275862068967
2023,Large (1000+),Male,12.0,47.0,0.0,337300,71200,450,4118800,1.3111769012829084,0.04245283018867924
2023,Large (1000+),Male,12.0,52.0,0.0,284600,119800,570,3535000,1.045517730915974,0.035076923076923075
2023,Large (1000+),Male,12.0,57.0,0.0,363300,581900,130,4941500,1.6911940860399055,0.0203125
2023,Large (1000+),Male,12.0,62.0,0.0,284000,1099100,1560,4507100,1.1542164972214397,0.15615615615615616
2023,Large (1000+),Male,12.0,67.0,0.0,335900,305900,40,4336700,1.4181954936394257,0.009828009828009828
2023,Large (1000+),Male,14.0,22.0,0.0,205400,34400,740,2499200,0.9736637057815178,0.07497467071935157
2023,Large (1000+),Male,14.0,22.0,0.0,205400,34400,740,2499200,0.9059667947509606,0.12563667232597622
2023,Large (1000+),Male,14.0,22.0,0.0,228100,4100,1620,2741300,1.0679834813775908,0.1641337386018237
2023,Large (1000+),Male,14.0,22.0,0.0,228100,4100,1620,2741300,0.9937287029652723,0.27504244482173174
2023,Large (1000+),Male,14.0,27.0,0.0,216800,39000,240,2640600,0.8448568229083346,0.06575342465753424
2023,Large (1000+),Male,14.0,27.0,0.0,216800,39000,240,2640600,0.9280567954170035,0.12371134020618557
2023,Large (1000+),Male,14.0,27.0,0.0,279100,21700,340,3370900,1.0785154375299952,0.09315068493150686
2023,Large (1000+),Male,14.0,27.0,0.0,279100,21700,340,3370900,1.1847256879766632,0.17525773195876287
2023,Large (1000+),Male,14.0,32.0,0.0,246100,20400,110,2973600,0.9997982650796853,0.04680851063829787
2023,Large (1000+),Male,14.0,32.0,0.0,246100,20400,110,2973600,0.7832477281706836,0.0859375
2023,Large (1000+),Male,14.0,32.0,0.0,344800,11300,260,4148900,1.3949633514894761,0.11063829787234042
2023,Large (1000+),Male,14.0,32.0,0.0,344800,11300,260,4148900,1.0928223363624392,0.203125
2023,Large (1000+),Male,14.0,37.0,0.0,251200,8600,230,3023000,1.0519905345211582,0.08812260536398467
2023,Large (1000+),Male,14.0,37.0,0.0,251200,8600,230,3023000,0.757473251647498,0.18548387096774194
2023,Large (1000+),Male,14.0,37.0,0.0,321900,179200,480,4042000,1.4065979955456571,0.1839080459770115
2023,Large (1000+),Male,14.0,37.0,0.0,321900,179200,480,4042000,1.0128041293943721,0.3870967741935484
2023,Large (1000+),Male,14.0,42.0,0.0,355400,32200,150,4297000,1.132846484405895,0.02242152466367713
2023,Large (1000+),Male,14.0,42.0,0.0,355400,32200,150,4297000,1.0034796011302864,0.5357142857142857
2023,Large (1000+),Male,14.0,42.0,0.0,317700,23000,90,3835400,1.011151828319844,0.013452914798206279
2023,Large (1000+),Male,14.0,42.0,0.0,317700,23000,90,3835400,0.8956820251745639,0.32142857142857145
2023,Large (1000+),Male,14.0,47.0,0.0,240500,2200,150,2888200,0.6477672864287797,0.07425742574257425
2023,Large (1000+),Male,14.0,47.0,0.0,240500,2200,150,2888200,0.898016292519122,0.4411764705882353
2023,Large (1000+),Male,14.0,47.0,0.0,204400,0,20,2452800,0.5501155045192545,0.009900990099009901
2023,Large (1000+),Male,14.0,47.0,0.0,204400,0,20,2452800,0.7626391393570051,0.058823529411764705
2023,Large (1000+),Male,14.0,52.0,0.0,877400,514300,30,11043100,3.736331032616051,0.00340522133938706
2023,Large (1000+),Male,14.0,52.0,0.0,877400,514300,30,11043100,2.6814054001554,0.10344827586206896
2023,Large (1000+),Male,14.0,52.0,0.0,574800,0,10,6897600,2.3337393422655297,0.0011350737797956867
2023,Large (1000+),Male,14.0,52.0,0.0,574800,0,10,6897600,1.6748251748251748,0.034482758620689655
2023,Large (1000+),Male,14.0,57.0,0.0,474100,0,20,5689200,1.4869060686843343,0.014814814814814815
2023,Large (1000+),Male,14.0,57.0,0.0,474100,0,20,5689200,1.588673871156907,0.18181818181818182
2023,Large (1000+),Male,14.0,62.0,0.0,241900,2568900,30,5471700,1.6806523942623706,0.009868421052631578
2023,Large (1000+),Male,14.0,62.0,0.0,241900,2568900,30,5471700,1.2489329163908607,0.11538461538461539
2023,Large (1000+),Male,14.0,62.0,0.0,469300,1728000,20,7359600,2.260527689897718,0.006578947368421052
2023,Large (1000+),Male,14.0,62.0,0.0,469300,1728000,20,7359600,1.6798520919403803,0.07692307692307693
2023,Large (1000+),Male,16.0,22.0,0.0,239600,27900,6710,2903100,0.9958835031388289,0.0964080459770115
2023,Large (1000+),Male,16.0,27.0,0.0,265300,70300,2460,3253900,0.8571691999683886,0.09024211298606016
2023,Large (1000+),Male,16.0,32.0,0.0,305400,252000,1920,3916800,0.8705160688091745,0.12339331619537275
2023,Large (1000+),Male,16.0,37.0,0.0,404800,155600,1840,5013200,0.9252007013010981,0.13741598207617625
2023,Large (1000+),Male,16.0,42.0,0.0,424600,339800,970,5435000,0.9714030384271671,0.08956602031394276
2023,Large (1000+),Male,16.0,47.0,0.0,386100,1309900,500,5943100,1.4004194354116593,0.03543586109142452
2023,Large (1000+),Male,16.0,52.0,0.0,457300,164500,550,5652100,1.0735232668566002,0.0878594249201278
2023,Large (1000+),Male,16.0,57.0,0.0,494400,330900,130,6263700,1.4678024089609598,0.01600985221674877
2023,Large (1000+),Male,16.0,62.0,0.0,539300,4188300,930,10659900,2.158617337950307,0.08493150684931507
2023,Large (1000+),Male,16.0,67.0,0.0,252800,651000,10,3684600,0.5588824171823807,0.006993006993006993
2023,Large (1000+),Male,18.0,22.0,0.0,270600,59700,3810,3306900,0.9436961360652931,0.42665173572228443
2023,Large (1000+),Male,18.0,27.0,0.0,277900,53800,4140,3388600,0.9477540974436427,0.4376321353065539
2023,Large (1000+),Male,18.0,32.0,0.0,339500,364600,1000,4438600,0.872623611520692,0.199203187250996
2023,Large (1000+),Male,18.0,37.0,0.0,423500,362400,1020,5444400,1.0047057520899076,0.26631853785900783
